timestamp,cpu_usage,ram_usage,disk_io,network_latency,request_rate,anomaly_label,anomaly_score,predicted
2024-01-01 01:39:30,27.17,83.36,55.5,70.88,241.92,1,0.01014753079969577,1
2024-01-01 01:39:40,31.45,95.33,45.06,53.52,157.26,1,0.0202061379295837,1
2024-01-01 01:39:50,38.02,80.5,55.72,106.11,213.82,1,0.011688384369595628,1
2024-01-01 01:40:00,41.06,68.73,37.41,60.66,184.63,1,-0.08242939854562742,0
2024-01-01 01:40:10,27.62,95.78,51.25,80.88,169.51,1,-0.014248245649446822,0
2024-01-01 01:40:20,41.96,85.31,59.62,93.69,303.44,1,0.10322107636191602,1
2024-01-01 01:40:30,45.85,81.85,55.74,86.33,216.76,1,0.015106166195113624,1
2024-01-01 01:40:40,38.31,89.59,26.89,79.11,224.53,1,-0.013102474867472846,0
2024-01-01 01:40:50,50.01,96.07,36.96,54.48,245.51,1,0.06450790307413212,1
2024-01-01 01:41:00,28.81,93.95,35.86,67.85,143.15,1,0.012287764306606164,1
2024-01-01 01:41:10,25.04,32.94,45.87,463.53,270.09,1,0.10086039676791292,1
2024-01-01 01:41:20,20.77,63.97,48.24,448.91,99.64,1,0.09761899941759122,1
2024-01-01 01:41:30,46.97,67.75,29.93,463.76,169.25,1,0.059684211832387146,1
2024-01-01 01:41:40,40.23,61.52,40.81,470.94,181.64,1,-0.00024925105207052045,0
2024-01-01 01:41:50,34.56,63.62,15.76,475.15,223.27,1,0.04277905627363865,1
2024-01-01 01:42:00,37.24,74.37,57.3,442.32,208.75,1,0.057287173309640615,1
2024-01-01 01:42:10,26.0,77.71,33.85,493.66,193.33,1,0.06616750666672022,1
2024-01-01 01:42:20,54.57,85.15,40.67,472.23,199.52,1,0.11619099769334706,1
2024-01-01 01:42:30,36.03,87.24,36.28,460.69,160.88,1,0.06814364621183999,1
2024-01-01 01:42:40,35.88,74.6,53.75,477.06,140.11,1,0.06871101424016857,1
2024-01-01 01:42:50,40.81,84.15,5.95,496.19,229.06,1,0.12519178559631594,1
2024-01-01 01:43:00,38.85,89.3,39.8,439.13,227.75,1,0.07386246271098851,1
2024-01-01 01:43:10,36.79,100.0,38.73,457.33,263.38,1,0.09183279184590432,1
2024-01-01 01:43:20,28.68,94.55,34.56,425.04,168.4,1,0.08865919019849944,1
2024-01-01 01:43:30,38.77,96.78,60.71,463.6,227.71,1,0.10687760649542644,1
2024-01-01 01:43:40,50.06,91.12,29.35,466.19,188.65,1,0.1126827800366983,1
2024-01-01 01:43:50,45.76,100.0,49.26,460.13,247.62,1,0.11027578957693962,1
2024-01-01 01:44:00,47.75,97.15,44.28,70.18,240.88,1,0.01917116329450841,1
2024-01-01 01:44:10,30.91,85.83,55.14,49.26,208.45,1,0.03936295824973868,1
2024-01-01 01:44:20,27.08,100.0,31.99,85.6,186.42,1,-0.016527067824325226,0
2024-01-01 01:44:30,33.99,100.0,31.2,101.83,238.44,1,0.009509446601144611,1
2024-01-01 01:44:40,35.45,94.18,53.15,71.13,225.88,1,-0.012467619945151998,0
2024-01-01 01:44:50,43.75,95.21,45.1,86.6,172.62,1,-0.011987185715032878,0
2024-01-01 01:45:00,21.46,57.97,21.46,56.48,146.89,0,-0.013862622035901828,0
2024-01-01 01:45:10,47.24,59.63,33.53,86.86,188.46,0,-0.08377663848952871,0
2024-01-01 01:45:20,33.74,56.97,44.64,74.1,260.62,0,-0.10117356512146058,0
2024-01-01 01:45:30,31.58,58.11,50.05,68.56,245.86,0,-0.1042608860114192,0
2024-01-01 01:45:40,26.9,72.0,31.85,68.59,155.51,0,-0.048035443355957885,0
2024-01-01 01:45:50,21.76,65.72,5.03,74.1,153.29,0,0.035179985709824835,1
2024-01-01 01:46:00,41.59,56.91,46.28,85.74,250.99,0,-0.10408008932233426,0
2024-01-01 01:46:10,35.59,64.41,25.36,60.32,154.57,0,-0.07228777780335233,0
2024-01-01 01:46:20,24.68,44.67,15.79,74.04,220.37,0,-0.05306804046724378,0
2024-01-01 01:46:30,24.64,58.98,6.01,79.38,175.36,0,-0.015216592335565271,0
2024-01-01 01:46:40,32.31,73.09,49.77,63.51,264.68,0,-0.022387346213035397,0
2024-01-01 01:46:50,48.35,52.82,41.54,106.95,169.18,0,-0.05254012818432702,0
2024-01-01 01:47:00,32.92,46.52,37.29,67.2,245.73,0,-0.0958180970471183,0
2024-01-01 01:47:10,22.97,48.48,56.67,69.96,207.39,0,-0.07093335236072584,0
2024-01-01 01:47:20,33.03,44.1,47.65,65.33,210.09,0,-0.11499626265478569,0
2024-01-01 01:47:30,32.82,47.15,59.4,106.98,121.19,0,0.021147958093348906,1
2024-01-01 01:47:40,13.42,51.29,23.29,88.29,111.88,0,0.059081424537036464,1
2024-01-01 01:47:50,34.57,40.94,39.59,65.95,191.18,0,-0.10984741050689922,0
2024-01-01 01:48:00,33.15,55.16,20.6,96.59,209.88,0,-0.08446720341507041,0
2024-01-01 01:48:10,40.57,64.02,37.25,83.01,154.99,0,-0.10565040214123411,0
2024-01-01 01:48:20,49.79,45.92,37.02,83.86,156.45,0,-0.052675848566514805,0
2024-01-01 01:48:30,44.01,70.19,47.52,74.83,222.46,0,-0.0815012887037983,0
2024-01-01 01:48:40,32.85,80.11,40.55,68.76,222.51,1,-0.05106104935377792,0
2024-01-01 01:48:50,26.15,86.87,47.48,85.07,194.49,1,-0.012685966935434112,0
2024-01-01 01:49:00,55.59,71.55,48.44,71.82,231.21,1,0.01260330731709669,1
2024-01-01 01:49:10,35.47,88.23,65.86,107.25,153.03,1,0.05870273448772467,1
2024-01-01 01:49:20,35.11,70.33,36.22,60.96,185.76,1,-0.076861889541815,0
2024-01-01 01:49:30,34.81,91.71,28.71,103.04,265.92,1,0.04209478015143053,1
2024-01-01 01:49:40,36.58,86.09,42.95,78.33,202.73,1,-0.04150528421261396,0
2024-01-01 01:49:50,33.85,91.47,30.37,84.49,205.05,1,-0.029688315482018668,0
2024-01-01 01:50:00,30.41,75.74,57.78,92.5,292.24,1,0.05290537066396983,1
2024-01-01 01:50:10,30.63,80.11,36.6,70.55,144.03,1,-0.014836672542751117,0
2024-01-01 01:50:20,34.74,96.6,33.21,92.96,231.86,1,-0.013146316555908921,0
2024-01-01 01:50:30,30.65,82.7,34.34,39.39,266.56,1,0.07079671920604091,1
2024-01-01 01:50:40,29.3,98.38,48.62,69.2,187.01,1,-0.020111241003308522,0
2024-01-01 01:50:50,35.85,81.64,38.11,66.14,234.39,1,-0.03333165250216502,0
2024-01-01 01:51:00,32.96,100.0,32.3,61.2,160.72,1,-0.0008258758569889002,0
2024-01-01 01:51:10,47.03,86.11,59.98,76.78,172.53,1,0.036559194283873664,1
2024-01-01 01:51:20,13.79,100.0,29.73,85.79,215.4,1,0.06687421886137779,1
2024-01-01 01:51:30,43.73,61.26,40.43,90.54,231.94,0,-0.10723051304201309,0
2024-01-01 01:51:40,44.97,48.03,47.83,83.61,244.84,0,-0.09064790581510507,0
2024-01-01 01:51:50,18.41,60.82,20.42,70.01,262.79,0,0.009179833685227234,1
2024-01-01 01:52:00,32.26,57.6,45.76,85.54,197.3,0,-0.13263686330443553,0
2024-01-01 01:52:10,32.03,49.61,27.34,81.86,247.74,0,-0.09707289476669717,0
2024-01-01 01:52:20,23.74,44.91,49.87,94.04,186.31,0,-0.07866303380593953,0
2024-01-01 01:52:30,28.78,35.37,28.45,361.4,236.08,1,0.04785300362472311,1
2024-01-01 01:52:40,26.12,58.5,48.31,350.21,208.3,1,0.004466355555577062,1
2024-01-01 01:52:50,49.02,39.35,53.27,336.29,217.83,1,0.07569890765890341,1
2024-01-01 01:53:00,42.49,55.95,50.34,715.68,216.94,1,0.012971211390192416,1
2024-01-01 01:53:10,45.17,52.37,43.02,717.23,135.81,1,0.039575761891898265,1
2024-01-01 01:53:20,40.77,61.79,37.22,720.75,155.04,1,0.015399152521640702,1
2024-01-01 01:53:30,25.97,51.98,33.08,729.5,204.1,1,-0.0008608651000620027,0
2024-01-01 01:53:40,30.8,51.71,57.65,736.2,132.51,1,0.057896370594086366,1
2024-01-01 01:53:50,38.91,62.32,31.61,724.71,233.25,1,0.010054072583313034,1
2024-01-01 01:54:00,25.22,58.35,27.56,725.72,234.86,1,0.026201756611089255,1
2024-01-01 01:54:10,40.7,58.16,47.98,351.9,213.09,1,0.0006063925358658073,1
2024-01-01 01:54:20,33.08,59.69,30.45,342.01,155.15,1,0.01600203691594737,1
2024-01-01 01:54:30,32.0,39.64,28.6,335.87,255.21,1,0.046017393948995844,1
2024-01-01 01:54:40,40.69,62.57,22.68,323.42,281.49,1,0.07503592145242188,1
2024-01-01 01:54:50,38.55,61.12,34.21,339.32,205.88,1,-0.0044168393406851525,0
2024-01-01 01:55:00,32.11,64.83,39.01,356.85,220.42,1,0.0061608619373280105,1
2024-01-01 01:55:10,44.27,73.95,42.92,339.21,208.07,1,0.04695093468308087,1
2024-01-01 01:55:20,26.35,77.38,51.42,346.18,221.21,1,0.06809560647499935,1
2024-01-01 01:55:30,39.93,77.82,46.32,87.0,195.22,1,-0.054766862118875714,0
2024-01-01 01:55:40,39.74,83.89,37.71,87.81,198.62,1,-0.03321093952005982,0
2024-01-01 01:55:50,32.52,96.26,37.62,63.81,236.23,1,-0.01248425353255389,0
2024-01-01 01:56:00,37.61,94.15,46.12,94.96,293.82,1,0.06385423649963018,1
2024-01-01 01:56:10,24.99,71.6,55.27,96.91,144.0,1,-0.012503970196287906,0
2024-01-01 01:56:20,42.39,92.33,41.52,63.05,195.85,1,-0.011173212219197648,0
2024-01-01 01:56:30,33.52,100.0,34.37,67.64,152.78,1,-0.006332216996079776,0
2024-01-01 01:56:40,30.82,92.76,28.09,97.87,263.68,1,0.03556881930020117,1
2024-01-01 01:56:50,43.39,100.0,22.66,77.8,176.49,1,0.010060029339331034,1
2024-01-01 01:57:00,29.37,100.0,48.0,46.7,142.27,1,0.06430714765897849,1
2024-01-01 01:57:10,23.73,100.0,46.94,59.0,225.53,1,0.01419962134307673,1
2024-01-01 01:57:20,22.55,96.94,46.93,76.26,269.77,1,0.04853955742854543,1
2024-01-01 01:57:30,39.85,100.0,38.46,62.55,226.54,1,-0.007812830862517273,0
2024-01-01 01:57:40,24.76,98.67,56.88,73.8,208.19,1,0.008861986892075735,1
2024-01-01 01:57:50,49.04,98.85,34.19,80.49,216.37,1,0.02634026569564596,1
2024-01-01 01:58:00,18.34,96.49,51.46,101.93,256.59,1,0.08136951519528701,1
2024-01-01 01:58:10,48.57,70.63,39.54,75.64,165.03,0,-0.04431606830154672,0
2024-01-01 01:58:20,36.69,46.82,32.7,96.09,195.53,0,-0.11192810018565713,0
2024-01-01 01:58:30,34.23,70.32,47.11,101.43,181.89,0,-0.07400676100630627,0
2024-01-01 01:58:40,30.64,60.0,44.92,101.51,153.29,0,-0.08535251348957912,0
2024-01-01 01:58:50,38.19,41.01,44.28,84.27,186.86,0,-0.10996635790739429,0
2024-01-01 01:59:00,34.7,58.68,40.98,50.55,244.31,0,-0.08035362919545708,0
2024-01-01 01:59:10,43.83,34.0,39.55,86.91,222.66,0,-0.06532992446741498,0
2024-01-01 01:59:20,35.91,61.26,68.66,95.73,225.77,0,-0.025387542231514015,0
2024-01-01 01:59:30,36.2,63.85,54.21,78.78,205.86,0,-0.10985324079032632,0
2024-01-01 01:59:40,32.09,49.08,48.67,106.17,220.93,0,-0.0765156907270797,0
2024-01-01 01:59:50,34.54,56.24,41.34,92.9,167.98,0,-0.12533336900515712,0
2024-01-01 02:00:00,37.46,74.54,52.09,88.52,187.62,0,-0.06573783170055986,0
2024-01-01 02:00:10,21.32,49.94,46.22,96.3,207.68,0,-0.08313999113268222,0
2024-01-01 02:00:20,24.21,44.41,40.31,85.0,211.1,0,-0.09745279565609893,0
2024-01-01 02:00:30,40.95,69.82,36.36,42.61,212.81,0,-0.017904021691941496,0
2024-01-01 02:00:40,36.37,74.63,39.03,72.51,194.47,0,-0.08401587427786045,0
2024-01-01 02:00:50,33.53,55.04,1.95,97.96,184.9,0,-0.002882910464903965,0
2024-01-01 02:01:00,35.15,65.11,42.53,359.67,326.31,1,0.0964968223804813,1
2024-01-01 02:01:10,37.78,68.41,34.14,368.43,236.27,1,0.023699846783139633,1
2024-01-01 02:01:20,30.68,47.58,59.11,356.11,216.53,1,0.04361117280788329,1
2024-01-01 02:01:30,28.77,50.15,40.23,398.54,190.67,1,0.0004053784547509709,1
2024-01-01 02:01:40,36.57,67.31,25.73,397.0,181.95,1,0.02935407393078504,1
2024-01-01 02:01:50,27.17,71.85,39.4,358.52,194.77,1,0.03303390857679356,1
2024-01-01 02:02:00,38.27,60.63,27.45,373.99,211.71,1,0.003155694659787933,1
2024-01-01 02:02:10,21.38,46.2,45.68,361.57,124.78,1,0.0729319084613127,1
2024-01-01 02:02:20,43.23,74.87,43.49,381.01,137.22,1,0.07735604874496371,1
2024-01-01 02:02:30,38.78,49.69,51.49,379.43,174.52,1,0.01742079415938147,1
2024-01-01 02:02:40,37.05,51.65,30.51,383.96,208.29,1,-0.011958805453306187,0
2024-01-01 02:02:50,42.86,58.42,40.41,84.98,190.43,0,-0.12676456380416323,0
2024-01-01 02:03:00,48.32,70.54,23.62,124.03,259.12,0,0.09340979013984729,1
2024-01-01 02:03:10,43.11,63.54,48.42,64.58,140.7,0,-0.0610510470175773,0
2024-01-01 02:03:20,63.21,59.15,46.23,54.34,1158.01,1,0.0942937261361183,1
2024-01-01 02:03:30,67.7,59.63,45.95,74.1,1248.87,1,0.07346166063306969,1
2024-01-01 02:03:40,72.94,55.44,40.02,56.48,1193.31,1,0.08970877651620057,1
2024-01-01 02:03:50,100.0,60.58,44.98,57.61,1834.54,1,0.09131962056506071,1
2024-01-01 02:04:00,100.0,29.7,59.25,64.98,1881.19,1,0.14862859247480287,1
2024-01-01 02:04:10,100.0,52.03,36.58,66.17,1771.39,1,0.0859593054515122,1
2024-01-01 02:04:20,100.0,57.41,41.66,65.68,1795.17,1,0.07575651527878047,1
2024-01-01 02:04:30,100.0,43.49,26.97,87.77,1788.24,1,0.10200434312704099,1
2024-01-01 02:04:40,100.0,58.86,29.58,72.41,1720.96,1,0.08606713614057637,1
2024-01-01 02:04:50,100.0,52.96,41.17,77.31,1786.73,1,0.07472820127394941,1
2024-01-01 02:05:00,100.0,72.55,53.25,93.41,1834.38,1,0.128175086386773,1
2024-01-01 02:05:10,67.12,70.73,36.92,68.51,1209.69,1,0.10289819485444318,1
2024-01-01 02:05:20,27.19,50.34,37.17,76.03,224.76,0,-0.1231345251680051,0
2024-01-01 02:05:30,43.43,53.49,35.12,85.49,184.98,0,-0.11695610243478949,0
2024-01-01 02:05:40,27.4,54.26,33.58,50.88,173.76,0,-0.06424738450245038,0
2024-01-01 02:05:50,56.06,50.48,43.54,44.23,250.77,0,0.05091052576573463,1
2024-01-01 02:06:00,38.95,56.95,22.03,85.19,180.11,0,-0.10851497965857487,0
2024-01-01 02:06:10,36.48,47.42,55.37,87.38,211.76,0,-0.1013968925733425,0
2024-01-01 02:06:20,28.13,43.69,32.01,110.96,206.53,0,-0.0522701125928936,0
2024-01-01 02:06:30,40.6,61.23,48.66,82.37,258.47,0,-0.09263461548660235,0
2024-01-01 02:06:40,30.39,61.3,24.76,92.3,238.86,0,-0.08701339475055941,0
2024-01-01 02:06:50,35.98,46.96,48.03,77.07,148.19,0,-0.10964529965351838,0
2024-01-01 02:07:00,55.48,63.95,48.06,84.46,152.5,0,0.002771580592800249,1
2024-01-01 02:07:10,81.66,48.68,44.61,105.01,941.9,1,0.10142291059001318,1
2024-01-01 02:07:20,91.63,57.53,28.07,48.14,916.17,1,0.11995888328087523,1
2024-01-01 02:07:30,76.81,63.2,42.99,86.2,900.53,1,0.08810815810478745,1
2024-01-01 02:07:40,82.15,54.66,25.8,112.03,959.37,1,0.129904750278795,1
2024-01-01 02:07:50,96.6,59.55,36.97,84.23,926.24,1,0.08597344464148726,1
2024-01-01 02:08:00,77.42,49.84,52.35,104.76,920.84,1,0.11413347680613828,1
2024-01-01 02:08:10,96.93,53.04,49.56,70.56,949.93,1,0.0816994685474558,1
2024-01-01 02:08:20,88.09,52.94,40.18,79.52,903.74,1,0.07168346919715318,1
2024-01-01 02:08:30,77.93,47.53,28.3,80.5,981.48,1,0.09218280361871056,1
2024-01-01 02:08:40,87.49,53.23,47.75,46.74,887.22,1,0.11767211627793306,1
2024-01-01 02:08:50,90.21,39.51,40.23,62.48,945.02,1,0.10193537371796313,1
2024-01-01 02:09:00,87.41,50.09,12.16,63.55,976.09,1,0.12973111909700208,1
2024-01-01 02:09:10,69.87,52.15,49.39,92.33,863.65,1,0.09832975597245863,1
2024-01-01 02:09:20,76.61,52.44,39.71,93.08,905.01,1,0.08934984825044501,1
2024-01-01 02:09:30,80.45,52.59,54.43,84.86,964.43,1,0.09869480145500709,1
2024-01-01 02:09:40,81.84,54.38,26.86,92.36,965.03,1,0.10251206430939341,1
2024-01-01 02:09:50,87.4,59.79,1.88,77.54,911.88,1,0.14859433860251436,1
2024-01-01 02:10:00,36.42,63.75,43.35,98.03,170.61,0,-0.10720329715008292,0
2024-01-01 02:10:10,24.32,48.5,43.5,80.13,238.24,0,-0.10351526164586178,0
2024-01-01 02:10:20,38.04,42.97,19.71,80.87,247.34,0,-0.0639776691884349,0
2024-01-01 02:10:30,39.88,44.58,28.26,76.02,153.41,0,-0.0953195243851111,0
2024-01-01 02:10:40,39.48,50.13,73.06,90.27,151.84,0,-0.011922594409270015,0
2024-01-01 02:10:50,43.65,51.48,36.33,73.68,209.01,0,-0.12345948285557379,0
2024-01-01 02:11:00,41.67,47.3,48.77,94.65,225.17,0,-0.0983604600850041,0
2024-01-01 02:11:10,38.67,42.04,32.19,63.02,188.04,0,-0.0991878250443719,0
2024-01-01 02:11:20,34.44,50.44,14.92,63.52,227.17,0,-0.06939818750048898,0
2024-01-01 02:11:30,21.71,56.81,37.96,90.31,171.59,0,-0.08387860432462246,0
2024-01-01 02:11:40,38.44,60.95,36.81,78.67,115.41,0,-0.05923964459727982,0
2024-01-01 02:11:50,36.66,49.43,35.2,73.19,183.04,0,-0.13095515119502887,0
2024-01-01 02:12:00,37.17,50.87,38.62,93.35,202.53,0,-0.12925351676203228,0
2024-01-01 02:12:10,24.79,45.73,43.17,70.89,188.97,0,-0.10004682944056409,0
2024-01-01 02:12:20,26.35,54.69,38.2,77.0,153.66,0,-0.10232610961112121,0
2024-01-01 02:12:30,43.43,46.52,24.83,100.99,127.37,0,-0.01596318052701373,0
2024-01-01 02:12:40,34.68,60.73,45.83,103.09,179.44,0,-0.0998203622682744,0
2024-01-01 02:12:50,40.45,37.14,16.61,103.59,235.91,0,-0.007477947863840373,0
2024-01-01 02:13:00,35.23,51.4,15.4,75.77,250.25,0,-0.06208835252007333,0
2024-01-01 02:13:10,35.24,58.01,48.87,98.46,247.51,0,-0.08749115767114785,0
2024-01-01 02:13:20,42.51,56.84,46.08,65.77,167.36,0,-0.10704352717492494,0
2024-01-01 02:13:30,30.87,81.93,39.31,66.4,153.85,0,-0.015696961359904837,0
2024-01-01 02:13:40,35.77,58.5,23.25,44.74,219.87,0,-0.052766056153413676,0
2024-01-01 02:13:50,31.3,44.96,31.51,105.09,225.4,0,-0.06897352199118412,0
2024-01-01 02:14:00,31.52,54.05,36.85,67.04,216.01,0,-0.1307245216501584,0
2024-01-01 02:14:10,32.53,37.24,20.85,78.1,119.44,0,-0.013796870664396388,0
2024-01-01 02:14:20,36.78,54.19,31.13,66.35,165.32,0,-0.11746302783589813,0
2024-01-01 02:14:30,31.17,46.67,47.83,90.43,198.81,0,-0.11400589590062243,0
2024-01-01 02:14:40,45.05,64.15,57.13,74.37,219.49,0,-0.06679305500543758,0
2024-01-01 02:14:50,27.84,49.5,34.97,60.43,230.69,0,-0.09402236529746455,0
2024-01-01 02:15:00,33.51,53.83,49.08,86.62,205.77,0,-0.13172542875166277,0
2024-01-01 02:15:10,31.48,48.64,17.03,58.49,213.23,0,-0.06323307733068212,0
2024-01-01 02:15:20,46.58,72.39,47.91,67.44,203.39,0,-0.04775548052197037,0
2024-01-01 02:15:30,36.57,51.79,30.35,48.4,227.42,0,-0.07458468338576646,0
2024-01-01 02:15:40,43.25,73.33,43.69,58.64,212.51,0,-0.04648598592542591,0
2024-01-01 02:15:50,23.12,63.14,37.03,82.68,202.63,0,-0.10259098101040809,0
2024-01-01 02:16:00,37.14,59.82,55.84,50.53,189.27,0,-0.06112775048799013,0
2024-01-01 02:16:10,42.12,58.69,29.51,57.78,203.25,0,-0.09125839745636805,0
2024-01-01 02:16:20,35.66,58.94,47.53,79.96,219.38,0,-0.13608368286866673,0
2024-01-01 02:16:30,43.52,35.72,36.65,71.85,210.7,0,-0.08562976918709736,0
2024-01-01 02:16:40,30.86,52.21,38.1,109.88,215.23,0,-0.07820868886413185,0
2024-01-01 02:16:50,46.27,63.45,37.79,107.51,253.71,0,-0.015673048795981637,0
2024-01-01 02:17:00,53.39,54.51,29.85,66.98,210.61,0,-0.03676741005820833,0
2024-01-01 02:17:10,32.1,40.95,39.83,88.36,174.04,0,-0.10537103927085734,0
2024-01-01 02:17:20,31.44,54.48,39.25,91.24,235.34,0,-0.11968624027641828,0
2024-01-01 02:17:30,46.63,72.04,42.89,71.04,145.35,0,-0.030514058576747882,0
2024-01-01 02:17:40,47.64,67.47,41.01,57.57,156.74,0,-0.033506805230109404,0
2024-01-01 02:17:50,30.82,54.38,49.58,79.82,213.43,0,-0.13092446774381655,0
2024-01-01 02:18:00,31.64,64.51,51.08,77.41,220.66,0,-0.1053084843635807,0
2024-01-01 02:18:10,32.75,51.33,27.39,73.46,150.2,0,-0.10582138866218305,0
2024-01-01 02:18:20,24.24,37.96,50.43,86.63,184.69,0,-0.056049615693495425,0
2024-01-01 02:18:30,27.65,45.76,25.76,355.26,175.76,1,0.03733123574195474,1
2024-01-01 02:18:40,26.97,70.63,47.05,349.24,180.53,1,0.0357364359537059,1
2024-01-01 02:18:50,28.86,52.26,47.44,368.16,237.74,1,0.010522398298930868,1
2024-01-01 02:19:00,34.72,52.57,17.06,372.31,228.26,1,0.03324344046711791,1
2024-01-01 02:19:10,36.87,52.0,41.12,348.87,199.24,1,-0.0157370012493514,0
2024-01-01 02:19:20,47.4,74.04,34.38,380.44,178.16,1,0.0787102705508621,1
2024-01-01 02:19:30,27.01,71.26,30.89,339.96,146.01,1,0.061127588202749106,1
2024-01-01 02:19:40,42.87,77.19,56.21,357.85,256.81,1,0.09821470108569696,1
2024-01-01 02:19:50,33.29,53.41,32.16,362.65,223.68,1,-0.0024590409836726668,0
2024-01-01 02:20:00,34.6,77.96,30.32,356.98,171.73,1,0.0631644516984824,1
2024-01-01 02:20:10,40.4,62.33,40.91,358.04,228.78,1,0.004253021077683328,1
2024-01-01 02:20:20,26.02,94.77,48.23,394.59,197.19,1,0.08208843777326447,1
2024-01-01 02:20:30,38.06,70.82,38.3,769.97,188.52,1,0.022021784803042177,1
2024-01-01 02:20:40,36.33,87.17,54.0,1000.0,217.41,1,0.08612161329535051,1
2024-01-01 02:20:50,38.94,76.53,46.37,823.79,170.34,1,0.05349998679623025,1
2024-01-01 02:21:00,37.31,84.11,13.86,818.61,186.25,1,0.10680094092716641,1
2024-01-01 02:21:10,54.64,84.13,33.65,824.37,204.86,1,0.12038600044086623,1
2024-01-01 02:21:20,29.9,88.92,33.26,855.18,180.02,1,0.08108381550500188,1
2024-01-01 02:21:30,30.75,100.0,45.75,386.11,226.76,1,0.07642802896093226,1
2024-01-01 02:21:40,30.01,100.0,8.5,384.21,274.76,1,0.15774972037355706,1
2024-01-01 02:21:50,30.56,87.88,70.59,389.69,169.83,1,0.1193804661747343,1
2024-01-01 02:22:00,29.9,70.77,46.37,401.49,133.39,1,0.060970043172405286,1
2024-01-01 02:22:10,44.51,86.3,41.79,375.13,119.93,1,0.11511461145464286,1
2024-01-01 02:22:20,46.36,98.54,54.18,401.35,193.98,1,0.10214330607384925,1
2024-01-01 02:22:30,30.43,83.5,68.12,426.42,173.47,1,0.11393175612528872,1
2024-01-01 02:22:40,28.34,83.73,50.45,758.18,208.31,1,0.07289617610298982,1
2024-01-01 02:22:50,38.77,90.88,51.39,751.52,205.3,1,0.07692591684397698,1
2024-01-01 02:23:00,30.58,100.0,41.57,746.64,135.87,1,0.09702249078597225,1
2024-01-01 02:23:10,40.06,99.67,38.3,769.39,127.4,1,0.10853275793117978,1
2024-01-01 02:23:20,36.62,94.69,34.29,743.52,211.84,1,0.06524025325452854,1
2024-01-01 02:23:30,78.05,59.84,30.09,783.61,852.71,1,0.16037582662260497,1
2024-01-01 02:23:40,100.0,43.98,31.76,463.9,830.26,1,0.16684313167047948,1
2024-01-01 02:23:50,100.0,61.81,23.79,438.75,781.01,1,0.1756116097344974,1
2024-01-01 02:24:00,85.28,59.09,39.09,434.73,866.15,1,0.1554471864071022,1
2024-01-01 02:24:10,87.08,51.92,19.78,450.36,898.17,1,0.17258908943328632,1
2024-01-01 02:24:20,92.47,46.61,42.29,451.32,858.41,1,0.15767895222300632,1
2024-01-01 02:24:30,92.85,46.13,39.56,422.81,813.4,1,0.16471151637125736,1
2024-01-01 02:24:40,95.45,60.35,41.76,427.0,849.08,1,0.1551295520987338,1
2024-01-01 02:24:50,100.0,67.29,33.73,415.06,792.65,1,0.1656286367565265,1
2024-01-01 02:25:00,88.76,48.63,76.92,441.03,889.61,1,0.1941893711769107,1
2024-01-01 02:25:10,83.79,59.58,56.32,444.9,850.57,1,0.166647597359747,1
2024-01-01 02:25:20,79.14,34.13,25.07,414.65,776.57,1,0.18904915464808392,1
2024-01-01 02:25:30,29.15,49.15,42.79,428.07,187.97,1,0.0004137655744254065,1
2024-01-01 02:25:40,34.73,54.69,32.7,59.79,218.53,0,-0.11774140088555923,0
2024-01-01 02:25:50,49.36,45.9,27.83,66.52,186.68,0,-0.04208965445434931,0
2024-01-01 02:26:00,30.86,45.63,23.92,88.27,188.96,0,-0.09978868337582286,0
2024-01-01 02:26:10,36.79,48.32,45.19,69.0,151.02,0,-0.11341100575798851,0
2024-01-01 02:26:20,34.87,57.92,31.82,75.49,222.66,0,-0.12778930936392469,0
2024-01-01 02:26:30,44.51,53.13,51.61,55.59,174.06,0,-0.0636984415521587,0
2024-01-01 02:26:40,55.22,32.62,51.93,82.8,113.74,0,0.0915139557611383,1
2024-01-01 02:26:50,84.41,33.79,56.49,79.34,1144.11,1,0.13354407100391896,1
2024-01-01 02:27:00,84.74,48.93,29.77,69.07,1198.21,1,0.09149637208092398,1
2024-01-01 02:27:10,97.01,59.58,45.7,77.16,1143.49,1,0.07815144875005198,1
2024-01-01 02:27:20,94.11,27.52,47.59,82.7,1228.48,1,0.1297269245680024,1
2024-01-01 02:27:30,100.0,50.0,34.31,67.78,1176.12,1,0.0827664006309633,1
2024-01-01 02:27:40,93.33,49.74,30.74,57.86,1172.51,1,0.10205548913784135,1
2024-01-01 02:27:50,32.13,68.88,59.31,107.08,194.86,0,-0.026565400390993477,0
2024-01-01 02:28:00,39.73,51.15,42.73,70.5,197.27,0,-0.1342653029615773,0
2024-01-01 02:28:10,43.87,58.83,47.63,78.55,189.46,0,-0.11995118799676868,0
2024-01-01 02:28:20,41.56,56.41,30.14,95.16,187.91,0,-0.10719914701358785,0
2024-01-01 02:28:30,39.06,33.69,25.37,132.94,221.23,0,0.06710807494635873,1
2024-01-01 02:28:40,43.53,62.68,33.17,61.33,162.57,0,-0.07904675626659047,0
2024-01-01 02:28:50,44.35,57.15,38.51,86.75,156.96,0,-0.09990288683498255,0
2024-01-01 02:29:00,46.06,60.08,27.23,391.11,155.07,1,0.05010211122552899,1
2024-01-01 02:29:10,40.19,94.26,39.88,393.64,281.83,1,0.1174214439854997,1
